tid,dir,lav,cav,time,time_nr,day,date
1,1,71,77,25200,21,3,17065
2,0,14,42,25200,21,3,17065
3,0,85,116,25200,21,3,17065
3,1,37,66,25200,21,3,17065
1,0,78,84,26400,22,3,17065
1,1,77,94,26400,22,3,17065
2,0,42,37,26400,22,3,17065
3,0,116,133,26400,22,3,17065
3,1,66,92,26400,22,3,17065
1,0,84,95,27600,23,3,17065
1,1,94,99,27600,23,3,17065
2,0,37,44,27600,23,3,17065
3,0,133,151,27600,23,3,17065
3,1,92,89,27600,23,3,17065
1,0,95,122,28800,24,3,17065
1,1,99,100,28800,24,3,17065
2,0,44,37,28800,24,3,17065
3,0,151,135,28800,24,3,17065
3,1,89,126,28800,24,3,17065
1,0,122,126,30000,25,3,17065
1,1,100,105,30000,25,3,17065
2,0,37,30,30000,25,3,17065
3,0,135,163,30000,25,3,17065
3,1,126,122,30000,25,3,17065
1,0,126,77,31200,26,3,17065
1,1,105,119,31200,26,3,17065
2,0,30,66,31200,26,3,17065
3,0,163,120,31200,26,3,17065
3,1,122,149,31200,26,3,17065
1,0,77,49,32400,27,3,17065
1,1,119,137,32400,27,3,17065
2,0,66,104,32400,27,3,17065
3,0,120,139,32400,27,3,17065
3,1,149,131,32400,27,3,17065
1,0,49,55,33600,28,3,17065
1,1,137,132,33600,28,3,17065
2,0,104,100,33600,28,3,17065
3,0,139,120,33600,28,3,17065
3,1,131,83,33600,28,3,17065
1,0,55,53,34800,29,3,17065
1,1,132,122,34800,29,3,17065
2,0,100,80,34800,29,3,17065
3,0,120,130,34800,29,3,17065
3,1,83,78,34800,29,3,17065
1,0,53,36,36000,30,3,17065
1,1,122,96,36000,30,3,17065
2,0,80,72,36000,30,3,17065
3,0,130,114,36000,30,3,17065
3,1,78,71,36000,30,3,17065
1,0,36,57,37200,31,3,17065
1,1,96,98,37200,31,3,17065
2,0,72,67,37200,31,3,17065
3,0,114,115,37200,31,3,17065
3,1,71,87,37200,31,3,17065
1,0,57,37,38400,32,3,17065
1,1,98,89,38400,32,3,17065
2,0,67,74,38400,32,3,17065
3,0,115,118,38400,32,3,17065
3,1,87,80,38400,32,3,17065
1,0,37,32,39600,33,3,17065
1,1,89,77,39600,33,3,17065
2,0,74,45,39600,33,3,17065
3,0,118,76,39600,33,3,17065
3,1,80,70,39600,33,3,17065
1,0,32,27,40800,34,3,17065
1,1,77,79,40800,34,3,17065
2,0,45,58,40800,34,3,17065
3,0,76,101,40800,34,3,17065
3,1,70,72,40800,34,3,17065
1,0,27,32,42000,35,3,17065
1,1,79,78,42000,35,3,17065
2,0,58,50,42000,35,3,17065
3,0,101,97,42000,35,3,17065
3,1,72,82,42000,35,3,17065
1,0,32,45,43200,36,3,17065
1,1,78,84,43200,36,3,17065
2,0,50,63,43200,36,3,17065
3,0,97,68,43200,36,3,17065
3,1,82,88,43200,36,3,17065
1,0,45,42,44400,37,3,17065
1,1,84,96,44400,37,3,17065
2,0,63,42,44400,37,3,17065
3,0,68,79,44400,37,3,17065
3,1,88,85,44400,37,3,17065
1,0,42,38,45600,38,3,17065
1,1,96,90,45600,38,3,17065
2,0,42,55,45600,38,3,17065
3,0,79,110,45600,38,3,17065
3,1,85,102,45600,38,3,17065
1,0,38,44,46800,39,3,17065
1,1,90,87,46800,39,3,17065
2,0,55,82,46800,39,3,17065
3,0,110,99,46800,39,3,17065
3,1,102,100,46800,39,3,17065
1,0,44,41,48000,40,3,17065
1,1,87,87,48000,40,3,17065
2,0,82,72,48000,40,3,17065
3,0,99,113,48000,40,3,17065
3,1,100,108,48000,40,3,17065
1,0,41,51,49200,41,3,17065
1,1,87,105,49200,41,3,17065
2,0,72,62,49200,41,3,17065
3,0,113,95,49200,41,3,17065
3,1,108,99,49200,41,3,17065
1,0,51,53,50400,42,3,17065
1,1,105,104,50400,42,3,17065
2,0,62,78,50400,42,3,17065
3,0,95,108,50400,42,3,17065
3,1,99,74,50400,42,3,17065
1,0,53,43,51600,43,3,17065
1,1,104,93,51600,43,3,17065
2,0,78,79,51600,43,3,17065
3,0,108,93,51600,43,3,17065
3,1,74,98,51600,43,3,17065
1,0,43,54,52800,44,3,17065
1,1,93,103,52800,44,3,17065
2,0,79,66,52800,44,3,17065
3,0,93,102,52800,44,3,17065
3,1,98,100,52800,44,3,17065
1,0,54,48,54000,45,3,17065
1,1,103,98,54000,45,3,17065
2,0,66,63,54000,45,3,17065
3,0,102,113,54000,45,3,17065
3,1,100,98,54000,45,3,17065
1,0,48,46,55200,46,3,17065
1,1,98,96,55200,46,3,17065
2,0,63,81,55200,46,3,17065
3,0,113,114,55200,46,3,17065
3,1,98,108,55200,46,3,17065
1,0,46,49,56400,47,3,17065
1,1,96,90,56400,47,3,17065
2,0,81,77,56400,47,3,17065
3,0,114,89,56400,47,3,17065
3,1,108,99,56400,47,3,17065
1,0,49,46,57600,48,3,17065
1,1,90,105,57600,48,3,17065
2,0,77,66,57600,48,3,17065
3,0,89,109,57600,48,3,17065
3,1,99,87,57600,48,3,17065
1,0,46,45,58800,49,3,17065
1,1,105,97,58800,49,3,17065
2,0,66,81,58800,49,3,17065
3,0,109,118,58800,49,3,17065
3,1,87,88,58800,49,3,17065
1,0,45,46,60000,50,3,17065
1,1,97,98,60000,50,3,17065
2,0,81,99,60000,50,3,17065
3,0,118,124,60000,50,3,17065
3,1,88,100,60000,50,3,17065
1,0,46,47,61200,51,3,17065
1,1,98,94,61200,51,3,17065
2,0,99,88,61200,51,3,17065
3,0,124,118,61200,51,3,17065
3,1,100,77,61200,51,3,17065
1,0,47,35,62400,52,3,17065
1,1,94,109,62400,52,3,17065
2,0,88,77,62400,52,3,17065
3,0,118,116,62400,52,3,17065
3,1,77,94,62400,52,3,17065
1,0,35,20,63600,53,3,17065
1,1,109,94,63600,53,3,17065
2,0,77,83,63600,53,3,17065
3,0,116,100,63600,53,3,17065
3,1,94,95,63600,53,3,17065
1,0,20,20,64800,54,3,17065
1,1,94,74,64800,54,3,17065
2,0,83,58,64800,54,3,17065
3,0,100,90,64800,54,3,17065
3,1,95,67,64800,54,3,17065
1,0,20,20,66000,55,3,17065
1,1,74,85,66000,55,3,17065
2,0,58,72,66000,55,3,17065
3,0,90,72,66000,55,3,17065
3,1,67,75,66000,55,3,17065
1,0,20,24,67200,56,3,17065
1,1,85,78,67200,56,3,17065
2,0,72,49,67200,56,3,17065
3,0,72,52,67200,56,3,17065
3,1,75,68,67200,56,3,17065
1,0,24,19,68400,57,3,17065
1,1,78,46,68400,57,3,17065
2,0,49,47,68400,57,3,17065
3,0,52,64,68400,57,3,17065
3,1,68,60,68400,57,3,17065
1,0,19,19,69600,58,3,17065
1,1,46,40,69600,58,3,17065
2,0,47,35,69600,58,3,17065
3,0,64,48,69600,58,3,17065
3,1,60,52,69600,58,3,17065
1,0,19,25,70800,59,3,17065
1,1,40,49,70800,59,3,17065
2,0,35,38,70800,59,3,17065
3,0,48,65,70800,59,3,17065
3,1,52,39,70800,59,3,17065
1,0,25,20,72000,60,3,17066
1,1,49,43,72000,60,3,17066
2,0,38,38,72000,60,3,17066
3,0,65,42,72000,60,3,17066
3,1,39,49,72000,60,3,17066
1,0,20,15,73200,61,3,17066
1,1,43,47,73200,61,3,17066
2,0,38,18,73200,61,3,17066
3,0,42,40,73200,61,3,17066
3,1,49,40,73200,61,3,17066
1,0,15,30,74400,62,3,17066
1,1,47,26,74400,62,3,17066
2,0,18,24,74400,62,3,17066
3,0,40,42,74400,62,3,17066
3,1,40,35,74400,62,3,17066
1,0,30,13,75600,63,3,17066
1,1,26,29,75600,63,3,17066
2,0,24,27,75600,63,3,17066
3,0,42,42,75600,63,3,17066
3,1,35,41,75600,63,3,17066
1,0,13,18,76800,64,3,17066
1,1,29,33,76800,64,3,17066
2,0,27,32,76800,64,3,17066
3,0,42,43,76800,64,3,17066
3,1,41,46,76800,64,3,17066
1,0,18,11,78000,65,3,17066
1,1,33,28,78000,65,3,17066
2,0,32,26,78000,65,3,17066
3,0,43,35,78000,65,3,17066
3,1,46,30,78000,65,3,17066
1,0,11,11,79200,66,3,17066
1,1,28,26,79200,66,3,17066
2,0,26,24,79200,66,3,17066
3,0,35,24,79200,66,3,17066
3,1,30,20,79200,66,3,17066
1,0,11,8,80400,67,3,17066
1,1,26,23,80400,67,3,17066
2,0,24,21,80400,67,3,17066
3,0,24,33,80400,67,3,17066
3,1,20,15,80400,67,3,17066
1,0,8,7,81600,68,3,17066
1,1,23,25,81600,68,3,17066
2,0,21,16,81600,68,3,17066
3,0,33,17,81600,68,3,17066
3,1,15,20,81600,68,3,17066
1,0,7,19,82800,69,3,17066
1,1,25,13,82800,69,3,17066
2,0,16,7,82800,69,3,17066
3,0,17,23,82800,69,3,17066
3,1,20,21,82800,69,3,17066
1,0,19,13,84000,70,3,17066
1,1,13,21,84000,70,3,17066
2,0,7,1,84000,70,3,17066
3,0,23,24,84000,70,3,17066
3,1,21,19,84000,70,3,17066
1,0,13,16,85200,71,3,17066
1,1,21,14,85200,71,3,17066
2,0,1,1,85200,71,3,17066
3,0,24,18,85200,71,3,17066
3,1,19,10,85200,71,3,17066
1,0,16,17,0,0,4,17066
1,1,14,110,0,0,4,17066
2,0,1,1,0,0,4,17066
3,0,18,11,0,0,4,17066
3,1,10,142,0,0,4,17066
1,0,17,5,1200,1,4,17066
1,1,110,74,1200,1,4,17066
2,0,1,1,1200,1,4,17066
3,0,11,13,1200,1,4,17066
3,1,142,106,1200,1,4,17066
1,0,5,16,2400,2,4,17066
1,1,74,49,2400,2,4,17066
3,0,13,12,2400,2,4,17066
3,1,106,72,2400,2,4,17066
1,0,16,6,3600,3,4,17066
1,1,49,6,3600,3,4,17066
3,0,12,16,3600,3,4,17066
3,1,72,5,3600,3,4,17066
1,0,6,9,4800,4,4,17066
1,1,6,9,4800,4,4,17066
3,0,16,10,4800,4,4,17066
3,1,5,8,4800,4,4,17066
1,0,9,12,6000,5,4,17066
1,1,9,10,6000,5,4,17066
3,0,10,13,6000,5,4,17066
3,1,8,5,6000,5,4,17066
1,0,12,4,7200,6,4,17066
1,1,10,11,7200,6,4,17066
3,0,13,15,7200,6,4,17066
3,1,5,5,7200,6,4,17066
1,0,4,8,8400,7,4,17066
1,1,11,8,8400,7,4,17066
3,0,15,8,8400,7,4,17066
3,1,5,5,8400,7,4,17066
1,0,8,10,9600,8,4,17066
1,1,8,4,9600,8,4,17066
3,0,8,12,9600,8,4,17066
3,1,5,6,9600,8,4,17066
1,0,10,7,10800,9,4,17066
1,1,4,9,10800,9,4,17066
3,0,12,16,10800,9,4,17066
3,1,6,5,10800,9,4,17066
1,0,7,8,12000,10,4,17066
1,1,9,15,12000,10,4,17066
3,0,16,18,12000,10,4,17066
3,1,5,4,12000,10,4,17066
1,0,8,6,13200,11,4,17066
1,1,15,13,13200,11,4,17066
3,0,18,12,13200,11,4,17066
3,1,4,2,13200,11,4,17066
1,0,6,4,14400,12,4,17066
1,1,13,21,14400,12,4,17066
3,0,12,11,14400,12,4,17066
3,1,2,8,14400,12,4,17066
1,0,4,10,15600,13,4,17066
1,1,21,12,15600,13,4,17066
3,0,11,16,15600,13,4,17066
3,1,8,5,15600,13,4,17066
1,0,10,11,16800,14,4,17066
1,1,12,22,16800,14,4,17066
3,0,16,10,16800,14,4,17066
3,1,5,5,16800,14,4,17066
1,0,11,5,18000,15,4,17066
1,1,22,27,18000,15,4,17066
3,0,10,16,18000,15,4,17066
3,1,5,14,18000,15,4,17066
1,0,5,2,19200,16,4,17066
1,1,27,27,19200,16,4,17066
2,0,18,20,19200,16,4,17066
3,0,16,20,19200,16,4,17066
3,1,14,9,19200,16,4,17066
1,0,2,3,20400,17,4,17066
1,1,27,39,20400,17,4,17066
2,0,20,21,20400,17,4,17066
3,0,20,24,20400,17,4,17066
3,1,9,10,20400,17,4,17066
1,0,3,6,21600,18,4,17066
1,1,39,42,21600,18,4,17066
2,0,21,30,21600,18,4,17066
3,0,24,26,21600,18,4,17066
3,1,10,33,21600,18,4,17066
1,0,6,10,22800,19,4,17066
1,1,42,61,22800,19,4,17066
2,0,30,31,22800,19,4,17066
3,0,26,33,22800,19,4,17066
3,1,33,37,22800,19,4,17066
1,0,10,36,24000,20,4,17066
1,1,61,60,24000,20,4,17066
2,0,31,38,24000,20,4,17066
3,0,33,100,24000,20,4,17066
3,1,37,50,24000,20,4,17066
1,0,36,28,25200,21,4,17066
1,1,60,79,25200,21,4,17066
2,0,38,72,25200,21,4,17066
3,0,100,122,25200,21,4,17066
3,1,50,63,25200,21,4,17066
1,0,28,40,26400,22,4,17066
1,1,79,96,26400,22,4,17066
2,0,72,79,26400,22,4,17066
3,0,122,112,26400,22,4,17066
3,1,63,88,26400,22,4,17066
1,0,40,34,27600,23,4,17066
1,1,96,100,27600,23,4,17066
2,0,79,100,27600,23,4,17066
3,0,112,134,27600,23,4,17066
3,1,88,93,27600,23,4,17066
1,0,34,50,28800,24,4,17066
1,1,100,106,28800,24,4,17066
2,0,100,108,28800,24,4,17066
3,0,134,164,28800,24,4,17066
3,1,93,121,28800,24,4,17066
1,0,50,58,30000,25,4,17066
1,1,106,98,30000,25,4,17066
2,0,108,110,30000,25,4,17066
3,0,164,160,30000,25,4,17066
3,1,121,127,30000,25,4,17066
1,0,58,51,31200,26,4,17066
1,1,98,111,31200,26,4,17066
2,0,110,101,31200,26,4,17066
3,0,160,172,31200,26,4,17066
3,1,127,136,31200,26,4,17066
1,0,51,43,32400,27,4,17066
1,1,111,123,32400,27,4,17066
2,0,101,96,32400,27,4,17066
3,0,172,151,32400,27,4,17066
3,1,136,116,32400,27,4,17066
1,0,43,52,33600,28,4,17066
1,1,123,107,33600,28,4,17066
2,0,96,81,33600,28,4,17066
3,0,151,132,33600,28,4,17066
3,1,116,110,33600,28,4,17066
1,0,52,59,34800,29,4,17066
1,1,107,110,34800,29,4,17066
2,0,81,65,34800,29,4,17066
3,0,132,101,34800,29,4,17066
3,1,110,96,34800,29,4,17066
1,0,59,47,36000,30,4,17066
1,1,110,98,36000,30,4,17066
2,0,65,83,36000,30,4,17066
3,0,101,92,36000,30,4,17066
3,1,96,82,36000,30,4,17066
1,0,47,49,37200,31,4,17066
1,1,98,106,37200,31,4,17066
2,0,83,48,37200,31,4,17066
3,0,92,112,37200,31,4,17066
3,1,82,91,37200,31,4,17066
1,0,49,43,38400,32,4,17066
1,1,106,85,38400,32,4,17066
2,0,48,44,38400,32,4,17066
3,0,112,100,38400,32,4,17066
3,1,91,102,38400,32,4,17066
1,0,43,27,39600,33,4,17066
1,1,85,76,39600,33,4,17066
2,0,44,60,39600,33,4,17066
3,0,100,87,39600,33,4,17066
3,1,102,64,39600,33,4,17066
1,0,27,35,40800,34,4,17066
1,1,76,85,40800,34,4,17066
2,0,60,52,40800,34,4,17066
3,0,87,107,40800,34,4,17066
3,1,64,72,40800,34,4,17066
1,0,35,49,42000,35,4,17066
1,1,85,84,42000,35,4,17066
2,0,52,45,42000,35,4,17066
3,0,107,91,42000,35,4,17066
3,1,72,62,42000,35,4,17066
1,0,49,34,43200,36,4,17066
1,1,84,105,43200,36,4,17066
2,0,45,63,43200,36,4,17066
3,0,91,75,43200,36,4,17066
3,1,62,88,43200,36,4,17066
1,0,34,43,44400,37,4,17066
1,1,105,91,44400,37,4,17066
2,0,63,61,44400,37,4,17066
3,0,75,91,44400,37,4,17066
3,1,88,107,44400,37,4,17066
1,0,43,41,45600,38,4,17066
1,1,91,98,45600,38,4,17066
2,0,61,59,45600,38,4,17066
3,0,91,101,45600,38,4,17066
3,1,107,92,45600,38,4,17066
1,0,41,46,46800,39,4,17066
1,1,98,96,46800,39,4,17066
2,0,59,59,46800,39,4,17066
3,0,101,106,46800,39,4,17066
3,1,92,78,46800,39,4,17066
1,0,46,64,48000,40,4,17066
1,1,96,103,48000,40,4,17066
2,0,59,76,48000,40,4,17066
3,0,106,98,48000,40,4,17066
3,1,78,98,48000,40,4,17066
1,0,64,41,49200,41,4,17066
1,1,103,120,49200,41,4,17066
2,0,76,75,49200,41,4,17066
3,0,98,102,49200,41,4,17066
3,1,98,115,49200,41,4,17066
1,0,41,58,50400,42,4,17066
1,1,120,73,50400,42,4,17066
2,0,75,61,50400,42,4,17066
3,0,102,133,50400,42,4,17066
3,1,115,83,50400,42,4,17066
1,0,58,41,51600,43,4,17066
1,1,73,90,51600,43,4,17066
2,0,61,68,51600,43,4,17066
3,0,133,104,51600,43,4,17066
3,1,83,78,51600,43,4,17066
1,0,41,33,52800,44,4,17066
1,1,90,90,52800,44,4,17066
2,0,68,83,52800,44,4,17066
3,0,104,98,52800,44,4,17066
3,1,78,105,52800,44,4,17066
1,0,33,61,54000,45,4,17066
1,1,90,90,54000,45,4,17066
2,0,83,62,54000,45,4,17066
3,0,98,100,54000,45,4,17066
3,1,105,94,54000,45,4,17066
1,0,61,48,55200,46,4,17066
1,1,90,115,55200,46,4,17066
2,0,62,73,55200,46,4,17066
3,0,100,121,55200,46,4,17066
3,1,94,101,55200,46,4,17066
1,0,48,57,56400,47,4,17066
1,1,115,89,56400,47,4,17066
2,0,73,71,56400,47,4,17066
3,0,121,120,56400,47,4,17066
3,1,101,76,56400,47,4,17066
1,0,57,58,57600,48,4,17066
1,1,89,102,57600,48,4,17066
2,0,71,51,57600,48,4,17066
3,0,120,106,57600,48,4,17066
3,1,76,89,57600,48,4,17066
1,0,58,52,58800,49,4,17066
1,1,102,104,58800,49,4,17066
2,0,51,93,58800,49,4,17066
3,0,106,132,58800,49,4,17066
3,1,89,87,58800,49,4,17066
1,0,52,42,60000,50,4,17066
1,1,104,113,60000,50,4,17066
2,0,93,96,60000,50,4,17066
3,0,132,146,60000,50,4,17066
3,1,87,86,60000,50,4,17066
1,0,42,29,61200,51,4,17066
1,1,113,114,61200,51,4,17066
2,0,96,71,61200,51,4,17066
3,0,146,131,61200,51,4,17066
3,1,86,78,61200,51,4,17066
1,0,29,36,62400,52,4,17066
1,1,114,102,62400,52,4,17066
2,0,71,76,62400,52,4,17066
3,0,131,122,62400,52,4,17066
3,1,78,86,62400,52,4,17066
1,0,36,33,63600,53,4,17066
1,1,102,113,63600,53,4,17066
2,0,76,70,63600,53,4,17066
3,0,122,117,63600,53,4,17066
3,1,86,78,63600,53,4,17066
1,0,33,26,64800,54,4,17066
1,1,113,81,64800,54,4,17066
2,0,70,83,64800,54,4,17066
3,0,117,83,64800,54,4,17066
3,1,78,54,64800,54,4,17066
1,0,26,21,66000,55,4,17066
1,1,81,83,66000,55,4,17066
2,0,83,63,66000,55,4,17066
3,0,83,86,66000,55,4,17066
3,1,54,53,66000,55,4,17066
1,0,21,24,67200,56,4,17066
1,1,83,88,67200,56,4,17066
2,0,63,53,67200,56,4,17066
3,0,86,65,67200,56,4,17066
3,1,53,99,67200,56,4,17066
1,0,24,30,68400,57,4,17066
1,1,88,41,68400,57,4,17066
2,0,53,39,68400,57,4,17066
3,0,65,47,68400,57,4,17066
3,1,99,57,68400,57,4,17066
1,0,30,18,69600,58,4,17066
1,1,41,47,69600,58,4,17066
2,0,39,31,69600,58,4,17066
3,0,47,52,69600,58,4,17066
3,1,57,72,69600,58,4,17066
1,0,18,33,70800,59,4,17066
1,1,47,43,70800,59,4,17066
2,0,31,29,70800,59,4,17066
3,0,52,39,70800,59,4,17066
3,1,72,44,70800,59,4,17066
1,0,33,24,72000,60,4,17067
1,1,43,34,72000,60,4,17067
2,0,29,30,72000,60,4,17067
3,0,39,50,72000,60,4,17067
3,1,44,44,72000,60,4,17067
1,0,24,18,73200,61,4,17067
1,1,34,22,73200,61,4,17067
2,0,30,45,73200,61,4,17067
3,0,50,42,73200,61,4,17067
3,1,44,39,73200,61,4,17067
1,0,18,18,74400,62,4,17067
1,1,22,29,74400,62,4,17067
2,0,45,30,74400,62,4,17067
3,0,42,37,74400,62,4,17067
3,1,39,38,74400,62,4,17067
1,0,18,17,75600,63,4,17067
1,1,29,29,75600,63,4,17067
2,0,30,18,75600,63,4,17067
3,0,37,41,75600,63,4,17067
3,1,38,32,75600,63,4,17067
1,0,17,18,76800,64,4,17067
1,1,29,20,76800,64,4,17067
2,0,18,28,76800,64,4,17067
3,0,41,27,76800,64,4,17067
3,1,32,43,76800,64,4,17067
1,0,18,20,78000,65,4,17067
1,1,20,24,78000,65,4,17067
2,0,28,16,78000,65,4,17067
3,0,27,32,78000,65,4,17067
3,1,43,36,78000,65,4,17067
1,0,20,9,79200,66,4,17067
1,1,24,15,79200,66,4,17067
2,0,16,20,79200,66,4,17067
3,0,32,27,79200,66,4,17067
3,1,36,27,79200,66,4,17067
1,0,9,7,80400,67,4,17067
1,1,15,26,80400,67,4,17067
2,0,20,13,80400,67,4,17067
3,0,27,23,80400,67,4,17067
3,1,27,15,80400,67,4,17067
1,0,7,7,81600,68,4,17067
1,1,26,23,81600,68,4,17067
2,0,13,18,81600,68,4,17067
3,0,23,17,81600,68,4,17067
3,1,15,22,81600,68,4,17067
1,0,7,2,82800,69,4,17067
1,1,23,18,82800,69,4,17067
2,0,18,12,82800,69,4,17067
3,0,17,13,82800,69,4,17067
3,1,22,13,82800,69,4,17067
1,0,2,6,84000,70,4,17067
1,1,18,13,84000,70,4,17067
2,0,12,11,84000,70,4,17067
3,0,13,7,84000,70,4,17067
3,1,13,12,84000,70,4,17067
1,0,6,5,85200,71,4,17067
1,1,13,13,85200,71,4,17067
2,0,11,7,85200,71,4,17067
3,0,7,12,85200,71,4,17067
3,1,12,10,85200,71,4,17067
1,0,5,10,0,0,5,17067
1,1,13,101,0,0,5,17067
3,0,12,17,0,0,5,17067
3,1,10,141,0,0,5,17067
1,0,10,11,1200,1,5,17067
1,1,101,82,1200,1,5,17067
3,0,17,12,1200,1,5,17067
3,1,141,93,1200,1,5,17067
1,0,11,8,2400,2,5,17067
1,1,82,46,2400,2,5,17067
2,0,4,1,2400,2,5,17067
3,0,12,15,2400,2,5,17067
3,1,93,79,2400,2,5,17067
1,0,8,9,3600,3,5,17067
1,1,46,6,3600,3,5,17067
3,0,15,16,3600,3,5,17067
3,1,79,6,3600,3,5,17067
1,0,9,5,4800,4,5,17067
1,1,6,10,4800,4,5,17067
3,0,16,12,4800,4,5,17067
3,1,6,9,4800,4,5,17067
1,0,5,7,6000,5,5,17067
1,1,10,8,6000,5,5,17067
3,0,12,19,6000,5,5,17067
3,1,9,4,6000,5,5,17067
1,0,7,4,7200,6,5,17067
1,1,8,5,7200,6,5,17067
3,0,19,11,7200,6,5,17067
3,1,4,8,7200,6,5,17067
1,0,4,5,8400,7,5,17067
1,1,5,7,8400,7,5,17067
3,0,11,14,8400,7,5,17067
3,1,8,3,8400,7,5,17067
1,0,5,9,9600,8,5,17067
1,1,7,10,9600,8,5,17067
3,0,14,17,9600,8,5,17067
3,1,3,5,9600,8,5,17067
1,0,9,8,10800,9,5,17067
1,1,10,12,10800,9,5,17067
3,0,17,14,10800,9,5,17067
3,1,5,9,10800,9,5,17067
1,0,8,13,12000,10,5,17067
1,1,12,14,12000,10,5,17067
3,0,14,11,12000,10,5,17067
3,1,9,5,12000,10,5,17067
1,0,13,10,13200,11,5,17067
1,1,14,15,13200,11,5,17067
3,0,11,12,13200,11,5,17067
3,1,5,9,13200,11,5,17067
1,0,10,7,14400,12,5,17067
1,1,15,15,14400,12,5,17067
3,0,12,12,14400,12,5,17067
3,1,9,5,14400,12,5,17067
1,0,7,11,15600,13,5,17067
1,1,15,23,15600,13,5,17067
3,0,12,11,15600,13,5,17067
3,1,5,3,15600,13,5,17067
1,0,11,15,16800,14,5,17067
1,1,23,19,16800,14,5,17067
3,0,11,10,16800,14,5,17067
3,1,3,4,16800,14,5,17067
1,0,15,6,18000,15,5,17067
1,1,19,34,18000,15,5,17067
2,0,1,8,18000,15,5,17067
3,0,10,9,18000,15,5,17067
3,1,4,8,18000,15,5,17067
1,0,6,5,19200,16,5,17067
1,1,34,29,19200,16,5,17067
2,0,8,17,19200,16,5,17067
3,0,9,16,19200,16,5,17067
3,1,8,11,19200,16,5,17067
1,0,5,7,20400,17,5,17067
1,1,29,38,20400,17,5,17067
2,0,17,26,20400,17,5,17067
3,0,16,25,20400,17,5,17067
3,1,11,22,20400,17,5,17067
1,0,7,12,21600,18,5,17067
1,1,38,22,21600,18,5,17067
2,0,26,31,21600,18,5,17067
3,0,25,23,21600,18,5,17067
3,1,22,28,21600,18,5,17067
1,0,12,17,22800,19,5,17067
1,1,22,63,22800,19,5,17067
2,0,31,32,22800,19,5,17067
3,0,23,60,22800,19,5,17067
3,1,28,41,22800,19,5,17067
1,0,17,32,24000,20,5,17067
1,1,63,63,24000,20,5,17067
2,0,32,54,24000,20,5,17067
3,0,60,69,24000,20,5,17067
3,1,41,53,24000,20,5,17067
1,0,32,28,25200,21,5,17067
1,1,63,86,25200,21,5,17067
2,0,54,82,25200,21,5,17067
3,0,69,118,25200,21,5,17067
3,1,53,66,25200,21,5,17067
1,0,28,41,26400,22,5,17067
1,1,86,100,26400,22,5,17067
2,0,82,91,26400,22,5,17067
3,0,118,132,26400,22,5,17067
3,1,66,81,26400,22,5,17067
1,0,41,42,27600,23,5,17067
1,1,100,93,27600,23,5,17067
2,0,91,103,27600,23,5,17067
3,0,132,152,27600,23,5,17067
3,1,81,105,27600,23,5,17067
1,0,42,49,28800,24,5,17067
1,1,93,110,28800,24,5,17067
2,0,103,112,28800,24,5,17067
3,0,152,149,28800,24,5,17067
3,1,105,118,28800,24,5,17067
1,0,49,68,30000,25,5,17067
1,1,110,127,30000,25,5,17067
2,0,112,106,30000,25,5,17067
3,0,149,132,30000,25,5,17067
3,1,118,135,30000,25,5,17067
1,0,68,50,31200,26,5,17067
1,1,127,112,31200,26,5,17067
2,0,106,118,31200,26,5,17067
3,0,132,161,31200,26,5,17067
3,1,135,154,31200,26,5,17067
1,0,50,41,32400,27,5,17067
1,1,112,129,32400,27,5,17067
2,0,118,92,32400,27,5,17067
3,0,161,176,32400,27,5,17067
3,1,154,134,32400,27,5,17067
1,0,41,52,33600,28,5,17067
1,1,129,107,33600,28,5,17067
2,0,92,93,33600,28,5,17067
3,0,176,157,33600,28,5,17067
3,1,134,137,33600,28,5,17067
1,0,52,44,34800,29,5,17067
1,1,107,105,34800,29,5,17067
2,0,93,76,34800,29,5,17067
3,0,157,137,34800,29,5,17067
3,1,137,96,34800,29,5,17067
1,0,44,58,36000,30,5,17067
1,1,105,79,36000,30,5,17067
2,0,76,75,36000,30,5,17067
3,0,137,109,36000,30,5,17067
3,1,96,87,36000,30,5,17067
1,0,58,53,37200,31,5,17067
1,1,79,65,37200,31,5,17067
2,0,75,80,37200,31,5,17067
3,0,109,106,37200,31,5,17067
3,1,87,89,37200,31,5,17067
1,0,53,56,38400,32,5,17067
1,1,65,92,38400,32,5,17067
2,0,80,72,38400,32,5,17067
3,0,106,108,38400,32,5,17067
3,1,89,77,38400,32,5,17067
1,0,56,56,39600,33,5,17067
1,1,92,88,39600,33,5,17067
2,0,72,52,39600,33,5,17067
3,0,108,87,39600,33,5,17067
3,1,77,94,39600,33,5,17067
1,0,56,45,40800,34,5,17067
1,1,88,84,40800,34,5,17067
2,0,52,57,40800,34,5,17067
3,0,87,93,40800,34,5,17067
3,1,94,84,40800,34,5,17067
1,0,45,41,42000,35,5,17067
1,1,84,92,42000,35,5,17067
2,0,57,53,42000,35,5,17067
3,0,93,83,42000,35,5,17067
3,1,84,88,42000,35,5,17067
1,0,41,56,43200,36,5,17067
1,1,92,115,43200,36,5,17067
2,0,53,78,43200,36,5,17067
3,0,83,86,43200,36,5,17067
3,1,88,91,43200,36,5,17067
1,0,56,51,44400,37,5,17067
1,1,115,97,44400,37,5,17067
2,0,78,77,44400,37,5,17067
3,0,86,124,44400,37,5,17067
3,1,91,79,44400,37,5,17067
1,0,51,61,45600,38,5,17067
